Utility,State,Rep,Team Code,Rate,Zone,Product,Service Class,Start Date,Cut Off Date,Annual_usage_Min,Annual_usage_Max,Sales Tax,Marketing Adder,Logistics,Energy Only Adder,Term,Max Adder
RGE,NY,Liberty Power,AFF,0.05182,B,Electricity,Default,5/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05182,B,Electricity,Default,5/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05182,B,Electricity,SC2,5/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05214,B,Electricity,SC2,7/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05232,B,Electricity,SC2,7/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05228,B,Electricity,SC7,10/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05225,B,Electricity,Default,8/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05251,B,Electricity,SC7,10/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05244,B,Electricity,Default,8/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05244,B,Electricity,Default,8/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05242,B,Electricity,Default,9/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05242,B,Electricity,Default,9/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05245,B,Electricity,SC7,12/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
ORNJ,NJ,Liberty Power,OUTBOUNDTELESALES,0.09972,RECO,Electricity,SC2/Default,5/1/2018,1/27/2018,0,25000,0.06875,0,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.0723,PECO,Electricity,GS/Default,10/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07328,PECO,Electricity,GS/Default,7/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07386,PECO,Electricity,GS/Default,5/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07411,PECO,Electricity,GS/Default,4/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07417,PECO,Electricity,GS/Default,4/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07154,PECO,Electricity,GS/Default,1/1/2019,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07187,PECO,Electricity,GS/Default,12/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07252,PECO,Electricity,GS/Default,10/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07319,PECO,Electricity,GS/Default,8/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07525,PECO,Electricity,GS/Default,8/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07588,PECO,Electricity,GS/Default,6/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.08133,PECO,Electricity,SOHO (Tax ID Required),6/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07678,PECO,Electricity,GS/Default,3/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,AFF,0.07771,PECO,Electricity,GS/Default,2/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07105,PECO,Electricity,GS/Default,12/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07206,PECO,Electricity,GS/Default,9/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07239,PECO,Electricity,GS/Default,8/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07395,PECO,Electricity,GS/Default,3/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.0736,PECO,Electricity,GS/Default,4/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07218,PECO,Electricity,GS/Default,11/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07445,PECO,Electricity,GS/Default,3/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06673,PENELEC,Electricity,Default,5/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06673,PENELEC,Electricity,GS Medium,5/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.06945,ATSI,Electricity,GS/Default,12/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07022,ATSI,Electricity,GS/Default,10/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07147,ATSI,Electricity,GS/Default,10/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07158,ATSI,Electricity,GS/Default,10/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07213,ATSI,Electricity,GS/Default,8/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07244,ATSI,Electricity,GS/Default,4/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07245,ATSI,Electricity,GS/Default,4/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07306,ATSI,Electricity,GS/Default,5/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07338,ATSI,Electricity,GS/Default,2/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07272,ATSI,Electricity,GS/Default,10/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07337,ATSI,Electricity,GS/Default,8/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07044,ATSI,Electricity,SOHO (Tax ID Required),5/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07089,ATSI,Electricity,SOHO (Tax ID Required),3/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07474,ATSI,Electricity,GS/Default,8/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,AFF,0.07666,ATSI,Electricity,GS/Default,2/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.071,ATSI,Electricity,GS/Default,8/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07138,ATSI,Electricity,GS/Default,7/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07062,ATSI,Electricity,GS/Default,9/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07179,ATSI,Electricity,GS/Default,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07244,ATSI,Electricity,GS/Default,7/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05244,B,Electricity,SC2,2/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05266,B,Electricity,SC7,11/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05262,B,Electricity,SC2,2/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05263,B,Electricity,SC2,10/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05263,B,Electricity,SC2,10/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05272,B,Electricity,SC2,12/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05273,B,Electricity,Default,11/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05282,B,Electricity,SC2,10/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05292,B,Electricity,Default,12/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.04832,B,Electricity,SC3,6/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.04894,B,Electricity,SC3,12/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.04895,B,Electricity,SC3,11/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.0511,B,Electricity,SC7,4/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05147,B,Electricity,SC7,6/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05165,B,Electricity,SC7,2/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.052,B,Electricity,Default,5/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05232,B,Electricity,Default,7/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.04832,B,Electricity,SC3,6/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05116,B,Electricity,SC7,3/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05152,B,Electricity,SOHO (Tax ID Required),2/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05232,B,Electricity,SC2,7/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,AFF,0.05293,B,Electricity,Default,11/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05073,B,Electricity,SC7,4/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05247,B,Electricity,Default,2/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.05973,APS,Electricity,GS20,12/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06017,APS,Electricity,Default,1/1/2019,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06024,APS,Electricity,SP30,12/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06112,APS,Electricity,SP30,11/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06092,APS,Electricity,GS20,9/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06109,APS,Electricity,SP30,10/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.0615,APS,Electricity,Default,10/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06194,APS,Electricity,Default,10/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.0619,APS,Electricity,Default,9/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06233,APS,Electricity,SP30,7/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06253,APS,Electricity,GS20,10/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06245,APS,Electricity,GS20,6/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06276,APS,Electricity,SP30,6/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06308,APS,Electricity,Default,6/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06349,APS,Electricity,Default,6/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06358,APS,Electricity,SP30,5/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06404,APS,Electricity,Default,3/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.064,APS,Electricity,GS20,2/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06446,APS,Electricity,GS20,5/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06509,APS,Electricity,GS20,3/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06507,APS,Electricity,Default,2/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06049,APS,Electricity,SP30,1/1/2019,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07276,ATSI,Electricity,GS/Default,6/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07276,ATSI,Electricity,GS/Default,3/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07305,ATSI,Electricity,GS/Default,5/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07503,ATSI,Electricity,GS/Default,7/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.07535,ATSI,Electricity,GS/Default,6/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PENNPR,PA,Liberty Power,OUTBOUNDTELESALES,0.0714,ATSI,Electricity,SOHO (Tax ID Required),2/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07294,PPL,Electricity,GS1,1/1/2019,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07374,PPL,Electricity,GS1,11/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07375,PPL,Electricity,GS1,11/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07457,PPL,Electricity,Default,10/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07482,PPL,Electricity,GS1,8/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07494,PPL,Electricity,Default,9/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07553,PPL,Electricity,GS1,6/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07555,PPL,Electricity,GS1,6/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07567,PPL,Electricity,Default,7/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07617,PPL,Electricity,GS1,4/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07655,PPL,Electricity,GS1,9/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07678,PPL,Electricity,GS1,8/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07718,PPL,Electricity,Default,6/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.0771,PPL,Electricity,Default,3/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07774,PPL,Electricity,GS1,1/1/2019,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07782,PPL,Electricity,Default,4/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08207,PPL,Electricity,GS3,12/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07251,PECO,Electricity,GS/Default,10/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07392,PECO,Electricity,GS/Default,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07545,PECO,Electricity,GS/Default,2/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.0756,PECO,Electricity,GS/Default,2/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07387,PECO,Electricity,GS/Default,12/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.0749,PECO,Electricity,GS/Default,9/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.07587,PECO,Electricity,GS/Default,6/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.08101,PECO,Electricity,SOHO (Tax ID Required),7/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
PECO,PA,Liberty Power,OUTBOUNDTELESALES,0.0777,PECO,Electricity,GS/Default,2/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.05994,PENELEC,Electricity,Default,1/1/2019,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.05994,PENELEC,Electricity,GS Small,12/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06032,PENELEC,Electricity,GS Small,11/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06065,PENELEC,Electricity,GS Small,12/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06068,PENELEC,Electricity,Default,11/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06069,PENELEC,Electricity,GS Medium,11/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06106,PENELEC,Electricity,Default,10/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06141,PENELEC,Electricity,Default,9/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06141,PENELEC,Electricity,GS Medium,9/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06133,PENELEC,Electricity,GS Small,8/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06166,PENELEC,Electricity,GS Small,7/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06176,PENELEC,Electricity,GS Medium,8/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06203,PENELEC,Electricity,GS Medium,12/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04794,B,Electricity,SC3,3/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04863,B,Electricity,SC3,11/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04812,B,Electricity,SC3,3/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05179,B,Electricity,SC7,8/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04831,B,Electricity,SC3,7/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05204,B,Electricity,SC7,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05236,B,Electricity,SC7,10/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05182,B,Electricity,Default,6/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05258,B,Electricity,SC2,12/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05108,B,Electricity,SC7,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05161,B,Electricity,SC2,4/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05167,B,Electricity,SC2,5/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05179,B,Electricity,SC2,4/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.0521,B,Electricity,SC2,8/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05179,B,Electricity,SC7,8/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.0523,B,Electricity,SC2,8/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05204,B,Electricity,SC7,9/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05248,B,Electricity,SC2,10/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05199,B,Electricity,Default,7/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04863,B,Electricity,SC3,2/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05268,B,Electricity,SC2,10/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04879,B,Electricity,SC3,12/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05268,B,Electricity,Default,10/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08286,PPL,Electricity,GS3,9/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08337,PPL,Electricity,Default,7/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08337,PPL,Electricity,GS3,7/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08362,PPL,Electricity,GS3,6/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08493,PPL,Electricity,GS3,1/1/2019,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07868,PPL,Electricity,GS1,10/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.0856,PPL,Electricity,Default,11/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.07999,PPL,Electricity,GS1,4/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08651,PPL,Electricity,GS3,8/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08681,PPL,Electricity,Default,7/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08737,PPL,Electricity,GS3,5/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08097,PPL,Electricity,SOHO (Tax ID Required),7/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08142,PPL,Electricity,SOHO (Tax ID Required),5/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
